chr,start,stop,ID
chr6,7077845,7081226,Mp6g06460
chr6,7081826,7082528,Mp6g06470
chr6,7090281,7097286,Mp6g06480
chr6,7098069,7099847,Mp6g06490
chr6,7110264,7112501,Mp6g06500
chr6,7120845,7124366,Mp6g06510
chr6,7127828,7135891,Mp6g06520
chr6,7146498,7149487,Mp6g06530
chr6,7150203,7152015,Mp6g06540
chr6,7158957,7160658,Mp6g06550
chr6,7194585,7195545,Mp6g06560
chr6,7245027,7246012,Mp6g06570
chr6,7247342,7256233,Mp6g06580
chr6,7258631,7266053,Mp6g06590
chr6,7268132,7271343,Mp6g06600
chr6,7271780,7272311,Mp6g06610
chr6,7272893,7277280,Mp6g06620
chr6,7282503,7288552,Mp6g06630
chr6,7289488,7292490,Mp6g06640
chr6,7296447,7306969,Mp6g06650
chr6,7307554,7314641,Mp6g06660
chr6,7329076,7333969,Mp6g06670
chr6,7334206,7337910,Mp6g06680
chr6,7338293,7339126,Mp6g06690
chr6,7341987,7342274,Mp6g06700
chr6,7344668,7348416,Mp6g06710
chr6,7346119,7353654,Mp6g06720
chr6,7353240,7356576,Mp6g06730
chr6,7373175,7376472,Mp6g06740
chr6,7376473,7379451,Mp6g06750
chr6,7381497,7383023,Mp6g06760
chr6,7388254,7391285,Mp6g06770
chr6,7406985,7412123,Mp6g06780
chr6,7435610,7439624,Mp6g06790
chr6,7439673,7444541,Mp6g06800
chr6,7446550,7449818,Mp6g06810
chr6,7449813,7451752,Mp6g06820
chr6,7459660,7460891,Mp6g06830
chr6,7464099,7464395,Mp6g06840
chr6,7464706,7466233,Mp6g06850
chr6,7474040,7475215,Mp6g06860
chr6,7478553,7479699,Mp6g06870
chr6,7479366,7480281,Mp6g06880
chr6,7480304,7480678,Mp6g06890
chr6,7486533,7489746,Mp6g06900
chr6,7489747,7504044,Mp6g06910
chr6,7507473,7511865,Mp6g06920
chr6,7522064,7526862,Mp6g06930
chr6,7526868,7532895,Mp6g06940
chr6,7537122,7543415,Mp6g06950
chr6,7561858,7563383,Mp6g06960
chr6,7602588,7604150,Mp6g06970
chr6,7604152,7604225,Mp6g06975a
chr6,7604409,7611869,Mp6g06980
chr6,7628578,7631347,Mp6g06990
chr6,7633215,7634679,Mp6g07000
chr6,7670354,7671795,Mp6g07010
chr6,7672904,7674068,Mp6g07020
chr6,7674367,7677550,Mp6g07030
chr6,7679108,7679765,Mp6g07040
chr6,7702063,7704900,Mp6g07050
chr6,7757003,7761838,Mp6g07060
chr6,7791645,7792607,Mp6g07080
chr6,7808878,7819944,Mp6g07090
chr6,7819945,7823674,Mp6g07100
chr6,7825024,7828104,Mp6g07110
chr6,7828604,7830712,Mp6g07120
chr6,7829676,7829915,Mp6g07125
chr6,7830361,7835290,Mp6g07130
chr6,7839739,7841714,Mp6g07140
chr6,7850161,7853791,Mp6g07150
chr6,7858705,7862832,Mp6g07160
chr6,7863240,7870885,Mp6g07170
chr6,7880097,7885568,Mp6g07180
chr6,7890043,7892499,Mp6g07190
chr6,7893044,7893688,Mp6g07200
chr6,7894958,7895889,Mp6g07210
chr6,7899918,7907036,Mp6g07220
chr6,7914267,7921765,Mp6g07230
chr6,7926627,7930221,Mp6g07240
chr6,7930554,7930639,Mp6g07245a
chr6,7957341,7958406,Mp6g07250
chr6,7959668,7959787,Mp6g07255
chr6,7987530,7991009,Mp6g07260
chr6,8000775,8007915,Mp6g07270
chr6,8026320,8034786,Mp6g07280
chr6,8034985,8041070,Mp6g07290
chr6,8042373,8045008,Mp6g07300
chr6,8044209,8044300,Mp6g07305
chr6,8062164,8064184,Mp6g07310
chr6,8065005,8067507,Mp6g07320
chr6,8084044,8085382,Mp6g07330
chr6,8085567,8090577,Mp6g07340
chr6,8091199,8092980,Mp6g07350
chr6,8099312,8100541,Mp6g07360
chr6,8104026,8105165,Mp6g07370
chr6,8149289,8153088,Mp6g07380
chr6,8164570,8184946,Mp6g07390
chr6,8186136,8193157,Mp6g07400
chr6,8194708,8197908,Mp6g07410
chr6,8203594,8205495,Mp6g07420
chr6,8244755,8246632,Mp6g07430
chr6,8246401,8246874,Mp6g07440
chr6,8247130,8250133,Mp6g07450
chr6,8258031,8260776,Mp6g07460
chr6,8263458,8265602,Mp6g07470
chr6,8266703,8266854,Mp6g07475a
chr6,8277598,8296179,Mp6g07480
chr6,8297504,8300509,Mp6g07490
chr6,8302257,8304739,Mp6g07500
chr6,8316488,8318607,Mp6g07510
chr6,8324998,8330118,Mp6g07520
chr6,8344333,8346286,Mp6g07530
chr6,8348449,8349570,Mp6g07540
chr6,8352455,8353404,Mp6g07550
chr6,8354099,8356248,Mp6g07560
chr6,8357324,8361376,Mp6g07570
chr6,8357384,8360468,Mp6g07580
chr6,8373795,8376760,Mp6g07590
chr6,8375348,8380614,Mp6g07600
chr6,8379997,8381714,Mp6g07610
chr6,8392762,8393546,Mp6g07620
chr6,8393630,8402462,Mp6g07630
chr6,8400095,8404475,Mp6g07640
chr6,8404984,8406351,Mp6g07650
chr6,8406481,8412056,Mp6g07660
chr6,8412747,8417038,Mp6g07670
chr6,8431287,8432709,Mp6g07680
chr6,8433344,8435817,Mp6g07690
chr6,8441944,8452005,Mp6g07700
chr6,8451321,8454004,Mp6g07710
chr6,8462879,8468206,Mp6g07730
chr6,8469478,8473500,Mp6g07740
chr6,8475812,8479149,Mp6g07750
chr6,8497738,8506960,Mp6g07760
chr6,8524336,8528776,Mp6g07770
chr6,8529350,8531245,Mp6g07780
chr6,8531790,8533510,Mp6g07790
chr6,8535989,8538238,Mp6g07800
chr6,8538611,8542374,Mp6g07810
chr6,8544852,8548870,Mp6g07820
chr6,8549612,8552368,Mp6g07830
chr6,8562638,8563581,Mp6g07850
chr6,8573865,8580968,Mp6g07860
chr6,8583514,8586175,Mp6g07870
chr6,8592550,8595587,Mp6g07880
chr6,8612977,8618461,Mp6g07890
chr6,8634218,8638888,Mp6g07900
chr6,8646297,8647914,Mp6g07910
chr6,8648648,8649621,Mp6g07920
chr6,8653282,8657937,Mp6g07930
chr6,8673396,8677782,Mp6g07940
chr6,8699372,8703627,Mp6g07950
chr6,8790469,8790983,Mp6g07960
chr6,8792251,8794356,Mp6g07970
chr6,8798877,8802106,Mp6g07980
chr6,8824012,8829391,Mp6g07990
chr6,8824849,8824965,Mp6g07995
chr6,8828590,8830938,Mp6g08000
chr6,8839271,8843073,Mp6g08010
chr6,8843857,8849561,Mp6g08020
chr6,8849845,8851992,Mp6g08030
chr6,8852531,8855995,Mp6g08040
chr6,8882568,8883761,Mp6g08050
chr6,8954229,8955631,Mp6g08060
chr6,8962456,8963514,Mp6g08070
chr6,8963617,8965376,Mp6g08080
chr6,8967775,8970267,Mp6g08090
chr6,8971522,8978391,Mp6g08100
chr6,8977042,8981412,Mp6g08110
chr6,8986134,8987510,Mp6g08120
chr6,8989315,8993417,Mp6g08130
chr6,8993841,8994221,Mp6g08140
chr6,9007455,9013724,Mp6g08160
chr6,9020876,9023600,Mp6g08170
chr6,9026707,9029499,Mp6g08180
chr6,9029500,9034990,Mp6g08190
chr6,9037043,9039385,Mp6g08200
chr6,9041050,9043496,Mp6g08210
chr6,9062512,9064581,Mp6g08230
chr6,9071269,9072344,Mp6g08240
chr6,9091168,9091770,Mp6g08250
chr6,9094793,9096947,Mp6g08260
chr6,9100137,9103409,Mp6g08270
chr6,9109932,9114947,Mp6g08280
chr6,9115102,9129137,Mp6g08290
chr6,9131378,9138072,Mp6g08300
chr6,9177132,9179982,Mp6g08310
chr6,9193744,9194157,Mp6g08320
chr6,9199169,9199241,Mp6g08325a
chr6,9199642,9201173,Mp6g08330
chr6,9212107,9212932,Mp6g08340
chr6,9217134,9223281,Mp6g08350
chr6,9240571,9244464,Mp6g08360
chr6,9255858,9256859,Mp6g08370
chr6,9257964,9259804,Mp6g08380
chr6,9259824,9279271,Mp6g08390
chr6,9279774,9280843,Mp6g08400
chr6,9285865,9289021,Mp6g08410
chr6,9293972,9295903,Mp6g08420
chr6,9300624,9302599,Mp6g08430
chr6,9303686,9304444,Mp6g08440
chr6,9304884,9307492,Mp6g08450
chr6,9311888,9316380,Mp6g08460
chr6,9318868,9322877,Mp6g08470
chr6,9322750,9323166,Mp6g08480
chr6,9325095,9329796,Mp6g08490
chr6,9333124,9334721,Mp6g08500
chr6,9351460,9353438,Mp6g08510
chr6,9357438,9359390,Mp6g08520
chr6,9359855,9363355,Mp6g08530
chr6,9366390,9368742,Mp6g08540
chr6,9370005,9375891,Mp6g08550
chr6,9384395,9386232,Mp6g08560
chr6,9386428,9391971,Mp6g08570
chr6,9394600,9404824,Mp6g08580
chr6,9412336,9424896,Mp6g08590
chr6,9439270,9446794,Mp6g08600
chr6,9449924,9451490,Mp6g08610
chr6,9452222,9456949,Mp6g08620
chr6,9457022,9457102,Mp6g08625a
chr6,9457114,9457187,Mp6g08625b
chr6,9462941,9465005,Mp6g08630
chr6,9477975,9492643,Mp6g08650
chr6,9494596,9509183,Mp6g08660
chr6,9543673,9546820,Mp6g08670
chr6,9547326,9547709,Mp6g08680
chr6,9574241,9577121,Mp6g08690
chr6,9591230,9595631,Mp6g08700
chr6,9601727,9602167,Mp6g08710
chr6,9663948,9667985,Mp6g08730
chr6,9668636,9673271,Mp6g08740
chr6,9702910,9707324,Mp6g08750
chr6,9708283,9712528,Mp6g08760
chr6,9722424,9725371,Mp6g08770
chr6,9725531,9731530,Mp6g08780
chr6,9737389,9738559,Mp6g08790
chr6,9738564,9752592,Mp6g08800
chr6,9763277,9765057,Mp6g08810
chr6,9786308,9790804,Mp6g08820
chr6,9792620,9795941,Mp6g08830
chr6,9796020,9796808,Mp6g08840
chr6,9812360,9814239,Mp6g08850
chr6,9817625,9821058,Mp6g08860
chr6,9841944,9850810,Mp6g08870
chr6,9847963,9848931,Mp6g08880
chr6,9850571,9851227,Mp6g08890
chr6,9862442,9865093,Mp6g08900
chr6,9871014,9871085,Mp6g08905a
chr6,9872488,9879628,Mp6g08910
chr6,9880358,9884146,Mp6g08920
chr6,9887323,9890337,Mp6g08930
chr6,9898134,9899819,Mp6g08940
chr6,9901941,9907293,Mp6g08950
chr6,9907323,9911823,Mp6g08960
chr6,9915443,9917403,Mp6g08970
chr6,9923866,9924601,Mp6g08980
chr6,9924616,9935941,Mp6g08990
chr6,9941019,9944047,Mp6g09000
chr6,9977829,9989963,Mp6g09010
chr6,9991399,9994315,Mp6g09020
chr6,10006068,10010132,Mp6g09030
chr6,10009831,10014452,Mp6g09040
chr6,10015823,10022098,Mp6g09050
chr6,10022937,10029245,Mp6g09060
chr6,10037932,10055660,Mp6g09070
chr6,10062683,10070471,Mp6g09080
chr6,10071045,10074454,Mp6g09090
chr6,10076538,10079140,Mp6g09100
chr6,10086182,10093098,Mp6g09110
chr6,10094375,10097071,Mp6g09120
chr6,10099416,10108787,Mp6g09130
chr6,10124319,10130114,Mp6g09140
chr6,10133993,10135430,Mp6g09150
chr6,10135706,10139083,Mp6g09160
chr6,10139958,10142949,Mp6g09170
chr6,10165513,10167925,Mp6g09180
chr6,10338738,10341869,Mp6g09190
chr6,10351033,10355202,Mp6g09200
chr6,10381431,10386064,Mp6g09210
chr6,10387143,10389033,Mp6g09220
chr6,10393860,10397223,Mp6g09230
chr6,10408840,10409865,Mp6g09240
chr6,10410451,10417167,Mp6g09250
chr6,10427032,10432064,Mp6g09260
chr6,10437886,10438984,Mp6g09270
chr6,10451692,10452069,Mp6g09280
chr6,10459407,10460042,Mp6g09290
chr6,10479199,10481127,Mp6g09300
chr6,10485381,10485913,Mp6g09310
chr6,10524664,10526001,Mp6g09320
chr6,10528837,10534163,Mp6g09330
chr6,10559957,10560085,Mp6g09335
chr6,10560887,10561646,Mp6g09340
chr6,10561653,10563092,Mp6g09350
chr6,10566263,10567798,Mp6g09360
chr6,10569526,10571238,Mp6g09370
chr6,10586095,10588745,Mp6g09380
chr6,10594466,10596824,Mp6g09390
chr6,10599894,10600057,Mp6g09395
chr6,10601179,10608421,Mp6g09400
chr6,10607355,10609266,Mp6g09410
chr6,10620541,10622729,Mp6g09420
chr6,10623949,10626560,Mp6g09430
chr6,10626654,10632471,Mp6g09440
chr6,10638573,10645602,Mp6g09450
chr6,10646743,10647566,Mp6g09460
chr6,10647744,10648446,Mp6g09470
chr6,10651291,10652812,Mp6g09480
chr6,10654599,10658071,Mp6g09490
chr6,10656737,10656979,Mp6g09495
chr6,10660095,10665345,Mp6g09500
chr6,10691966,10700987,Mp6g09520
chr6,10705726,10706337,Mp6g09530
chr6,10709859,10711060,Mp6g09540
chr6,10719347,10719634,Mp6g09560
chr6,10737050,10738181,Mp6g09570
chr6,10764464,10766053,Mp6g09580
chr6,10770287,10773515,Mp6g09590
chr6,10774483,10775266,Mp6g09600
chr6,10776134,10779495,Mp6g09610
chr6,10784846,10792881,Mp6g09620
chr6,10813283,10816294,Mp6g09630
chr6,10820974,10830085,Mp6g09640
chr6,10833486,10834449,Mp6g09650
chr6,10834991,10838582,Mp6g09660
chr6,10838937,10841152,Mp6g09670
chr6,10841521,10844371,Mp6g09680
chr6,10844174,10844893,Mp6g09690
chr6,10856385,10860990,Mp6g09700
chr6,10863962,10871656,Mp6g09710
chr6,10884179,10888103,Mp6g09720
chr6,10914988,10922930,Mp6g09730
chr6,10917376,10918602,Mp6g09740
chr6,10929971,10930372,Mp6g09750
chr6,10947216,10948566,Mp6g09760
chr6,10957838,10961234,Mp6g09770
chr6,10967286,10970255,Mp6g09780
chr6,10975775,10975845,Mp6g09785a
chr6,10975872,10975944,Mp6g09785b
chr6,10977348,10983663,Mp6g09790
chr6,10982827,10989388,Mp6g09800
chr6,10992326,10995310,Mp6g09810
chr6,10996926,10999254,Mp6g09820
chr6,11008809,11017828,Mp6g09830
chr6,11018190,11020899,Mp6g09840
chr6,11024273,11031140,Mp6g09850
chr6,11031141,11039630,Mp6g09860
chr6,11040292,11041237,Mp6g09870
chr6,11045277,11045657,Mp6g09880
chr6,11049417,11050897,Mp6g09890
chr6,11051622,11058251,Mp6g09900
chr6,11086390,11086463,Mp6g09905a
chr6,11086815,11086896,Mp6g09905b
chr6,11086908,11086988,Mp6g09905c
chr6,11088146,11090351,Mp6g09910
chr6,11096790,11101464,Mp6g09920
chr6,11101508,11104618,Mp6g09930
chr6,11112138,11119125,Mp6g09940
chr6,11120708,11129534,Mp6g09950
chr6,11136669,11140082,Mp6g09960
chr6,11139879,11141245,Mp6g09970
chr6,11145012,11149464,Mp6g09980
chr6,11169370,11174311,Mp6g09990
chr6,11176319,11183847,Mp6g10000
chr6,11184426,11188056,Mp6g10010
chr6,11193057,11198041,Mp6g10020
chr6,11211171,11214639,Mp6g10030
chr6,11216428,11218834,Mp6g10040
chr6,11221111,11231331,Mp6g10050
chr6,11232529,11233997,Mp6g10060
chr6,11235096,11237287,Mp6g10070
chr6,11237965,11239401,Mp6g10080
chr6,11247732,11254187,Mp6g10090
chr6,11259201,11261727,Mp6g10100
chr6,11265712,11268085,Mp6g10110
chr6,11268326,11271014,Mp6g10120
chr6,11271507,11275869,Mp6g10130
chr6,11277886,11280322,Mp6g10140
chr6,11281829,11283737,Mp6g10150
chr6,11292067,11294503,Mp6g10160
chr6,11300096,11306382,Mp6g10170
chr6,11306553,11311929,Mp6g10180
chr6,11314351,11316226,Mp6g10190
chr6,11323721,11325356,Mp6g10200
chr6,11340875,11345118,Mp6g10210
chr6,11351220,11351985,Mp6g10220
chr6,11352226,11356972,Mp6g10230
chr6,11367022,11372071,Mp6g10240
chr6,11371913,11372380,Mp6g10250
chr6,11385796,11391368,Mp6g10260
chr6,11391404,11391889,Mp6g10270
chr6,11445901,11448858,Mp6g10280
chr6,11475147,11480803,Mp6g10290
chr6,11483558,11490236,Mp6g10300
chr6,11497496,11499368,Mp6g10310
chr6,11498797,11500816,Mp6g10320
chr6,11518304,11521309,Mp6g10330
chr6,11524978,11528155,Mp6g10340
chr6,11532048,11532129,Mp6g10345a
chr6,11534397,11535507,Mp6g10350
chr6,11536147,11541912,Mp6g10360
chr6,11544307,11547877,Mp6g10370
chr6,11547391,11551920,Mp6g10380
chr6,11552617,11556410,Mp6g10390
chr6,11556834,11558341,Mp6g10400
chr6,11558999,11567282,Mp6g10410
chr6,11567395,11567796,Mp6g10420
chr6,11583886,11586265,Mp6g10430
chr6,11604345,11607579,Mp6g10450
chr6,11613244,11619249,Mp6g10460
chr6,11622734,11626829,Mp6g10470
chr6,11624083,11625060,Mp6g10480
chr6,11637871,11639869,Mp6g10490
chr6,11641695,11643681,Mp6g10500
chr6,11653389,11653909,Mp6g10510
chr6,11656207,11659503,Mp6g10520
chr6,11670810,11672001,Mp6g10530
chr6,11673054,11680246,Mp6g10540
chr6,11692374,11693650,Mp6g10550
chr6,11695677,11697401,Mp6g10560
chr6,11700630,11705859,Mp6g10570
chr6,11718302,11722376,Mp6g10580
chr6,11735999,11737870,Mp6g10590
chr6,11751991,11755752,Mp6g10600
chr6,11756270,11757615,Mp6g10610
chr6,11757761,11762884,Mp6g10620
chr6,11766453,11767983,Mp6g10630
chr6,11767813,11771228,Mp6g10640
chr6,11774068,11777801,Mp6g10650
chr6,11774571,11788833,Mp6g10660
chr6,11788840,11793458,Mp6g10670
chr6,11796485,11797680,Mp6g10680
chr6,11798143,11801606,Mp6g10690
chr6,11803166,11806263,Mp6g10700
chr6,11811135,11816233,Mp6g10710
chr6,11824858,11831871,Mp6g10720
chr6,11837744,11840920,Mp6g10730
chr6,11842819,11846948,Mp6g10740
chr6,11859582,11860104,Mp6g10750
chr6,11859670,11860104,Mp6g10760
chr6,11866078,11869784,Mp6g10770
chr6,11877114,11879678,Mp6g10780
chr6,11883969,11887902,Mp6g10790
chr6,11889482,11890669,Mp6g10800
chr6,11901606,11902908,Mp6g10810
chr6,11912505,11916169,Mp6g10820
chr6,11940226,11940531,Mp6g10830
chr6,11941282,11943115,Mp6g10840
chr6,11957344,11957748,Mp6g10850
chr6,11957679,11961841,Mp6g10860
chr6,11977574,11984217,Mp6g10870
chr6,11984218,11988559,Mp6g10880
chr6,11993573,11994537,Mp6g10890
chr6,11998611,12000141,Mp6g10900
chr6,12002989,12006413,Mp6g10910
chr6,12014337,12020916,Mp6g10920
chr6,12025243,12027174,Mp6g10930
chr6,12034816,12038738,Mp6g10940
chr6,12041474,12041548,Mp6g10945a
chr6,12042026,12049038,Mp6g10950
chr6,12060203,12063805,Mp6g10960
chr6,12065799,12067679,Mp6g10970
chr6,12070076,12070866,Mp6g10980
chr6,12073526,12077308,Mp6g10990
chr6,12091728,12094809,Mp6g11010
chr6,12098196,12105358,Mp6g11020
chr6,12119515,12122719,Mp6g11030
chr6,12125521,12135500,Mp6g11040
chr6,12144205,12148390,Mp6g11050
chr6,12147860,12151302,Mp6g11060
chr6,12163642,12170564,Mp6g11070
chr6,12173098,12174050,Mp6g11080
chr6,12180526,12180598,Mp6g11085a
chr6,12183390,12184294,Mp6g11090
chr6,12185877,12186520,Mp6g11100
chr6,12202341,12209076,Mp6g11110
chr6,12209658,12216570,Mp6g11120
chr6,12219586,12220840,Mp6g11130
chr6,12236087,12239671,Mp6g11140
chr6,12243321,12249376,Mp6g11150
chr6,12264996,12271941,Mp6g11170
chr6,12283949,12285260,Mp6g11180
chr6,12285261,12286902,Mp6g11190
chr6,12290692,12297890,Mp6g11200
chr6,12305498,12310015,Mp6g11210
chr6,12343423,12346139,Mp6g11240
chr6,12345237,12348583,Mp6g11250
chr6,12355816,12357422,Mp6g11260
chr6,12357469,12359799,Mp6g11270
chr6,12371732,12373349,Mp6g11280
chr6,12376459,12378761,Mp6g11290
chr6,12380141,12383046,Mp6g11300
chr6,12397296,12401955,Mp6g11310
chr6,12402780,12405746,Mp6g11320
chr6,12404796,12408215,Mp6g11330
chr6,12411131,12413271,Mp6g11340
chr6,12416259,12416331,Mp6g11345a
chr6,12419963,12424405,Mp6g11350
chr6,12423370,12429764,Mp6g11360
chr6,12430108,12430537,Mp6g11370
chr6,12431786,12432113,Mp6g11380
chr6,12441309,12443910,Mp6g11390
chr6,12445586,12453177,Mp6g11400
chr6,12458968,12461795,Mp6g11410
chr6,12463463,12466225,Mp6g11420
chr6,12466531,12468098,Mp6g11430
chr6,12469402,12472615,Mp6g11440
chr6,12482437,12484849,Mp6g11450
chr6,12487739,12488779,Mp6g11460
chr6,12518754,12524783,Mp6g11470
chr6,12536378,12538674,Mp6g11480
chr6,12540906,12545864,Mp6g11490
chr6,12546870,12546942,Mp6g11495a
chr6,12546950,12547020,Mp6g11495b
chr6,12548159,12552937,Mp6g11500
chr6,12559300,12559371,Mp6g11505a
chr6,12564163,12565993,Mp6g11510
chr6,12573803,12574632,Mp6g11520
chr6,12577116,12579622,Mp6g11530
chr6,12582516,12587026,Mp6g11540
chr6,12621741,12622326,Mp6g11560
chr6,12631892,12654270,Mp6g11570
chr6,12648727,12650084,Mp6g11580
chr6,12681637,12682723,Mp6g11590
chr6,12690574,12690873,Mp6g11600
chr6,12693180,12693497,Mp6g11610
chr6,12698003,12700243,Mp6g11620
chr6,12704486,12707015,Mp6g11630
chr6,12730074,12732656,Mp6g11640
chr6,12733905,12735734,Mp6g11650
chr6,12738175,12741999,Mp6g11660
chr6,12766050,12769867,Mp6g11670
chr6,12780490,12782770,Mp6g11680
chr6,12783802,12789758,Mp6g11690
chr6,12786280,12786352,Mp6g11695a
chr6,12788638,12788708,Mp6g11695b
chr6,12788716,12788788,Mp6g11695c
chr6,12790500,12792991,Mp6g11700
chr6,12836829,12838865,Mp6g11710
chr6,12894139,12895997,Mp6g11720
chr6,12902818,12904149,Mp6g11730
chr6,12907691,12909560,Mp6g11740
chr6,12912972,12915144,Mp6g11750
chr6,12919280,12920750,Mp6g11760
chr6,12923552,12925041,Mp6g11770
chr6,13042804,13044909,Mp6g11780
chr6,13046759,13048674,Mp6g11790
chr6,13052480,13054522,Mp6g11800
chr6,13057373,13060695,Mp6g11810
chr6,13063599,13073228,Mp6g11820
chr6,13072643,13077128,Mp6g11830
chr6,13087620,13090899,Mp6g11840
chr6,13115234,13122284,Mp6g11850
chr6,13126766,13127310,Mp6g11860
chr6,13129878,13136430,Mp6g11870
chr6,13144679,13145158,Mp6g11880
chr6,13146108,13151203,Mp6g11890
chr6,13151787,13152621,Mp6g11900
chr6,13163577,13166650,Mp6g11910
chr6,13167362,13168660,Mp6g11920
chr6,13169025,13170452,Mp6g11930
chr6,13177054,13177127,Mp6g11935a
chr6,13178122,13179631,Mp6g11940
chr6,13184586,13184657,Mp6g11945a
chr6,13189517,13190717,Mp6g11950
chr6,13194550,13197489,Mp6g11960
chr6,13204061,13206735,Mp6g11970
chr6,13205893,13205966,Mp6g11975a
chr6,13211062,13214447,Mp6g11980
chr6,13216938,13218766,Mp6g11990
chr6,13219314,13223678,Mp6g12000
chr6,13225587,13230453,Mp6g12010
chr6,13231309,13233461,Mp6g12020
chr6,13234535,13239339,Mp6g12030
chr6,13240423,13241970,Mp6g12040
chr6,13242793,13244460,Mp6g12050
chr6,13245185,13246255,Mp6g12060
chr6,13258374,13260229,Mp6g12070
chr6,13267724,13268329,Mp6g12080
chr6,13268220,13271092,Mp6g12090
chr6,13271841,13274330,Mp6g12100
chr6,13280119,13303370,Mp6g12110
chr6,13305276,13306633,Mp6g12120
chr6,13308256,13310976,Mp6g12130
chr6,13311356,13313842,Mp6g12140
chr6,13315623,13320484,Mp6g12150
chr6,13320541,13323747,Mp6g12160
chr6,13327624,13331058,Mp6g12170
chr6,13331904,13338051,Mp6g12180
chr6,13339402,13341204,Mp6g12190
chr6,13342174,13344102,Mp6g12200
chr6,13344691,13349778,Mp6g12210
chr6,13361628,13364552,Mp6g12220
chr6,13380660,13381849,Mp6g12240
chr6,13395913,13398390,Mp6g12250
chr6,13411953,13412654,Mp6g12260
chr6,13427367,13428979,Mp6g12270
chr6,13430577,13435673,Mp6g12280
chr6,13436349,13439484,Mp6g12290
chr6,13436562,13436633,Mp6g12295a
chr6,13440296,13445902,Mp6g12300
chr6,13447548,13453444,Mp6g12310
chr6,13460419,13463108,Mp6g12320
chr6,13469479,13477829,Mp6g12330
chr6,13478054,13482142,Mp6g12340
chr6,13552955,13557292,Mp6g12380
chr6,13574552,13580549,Mp6g12400
chr6,13585788,13586779,Mp6g12410
chr6,13588683,13590910,Mp6g12420
chr6,13593100,13595319,Mp6g12430
chr6,13596168,13603165,Mp6g12440
chr6,13602267,13607219,Mp6g12450
chr6,13636126,13640581,Mp6g12460
chr6,13669387,13670589,Mp6g12470
chr6,13692955,13696211,Mp6g12480
chr6,13699396,13707448,Mp6g12490
chr6,13723643,13725216,Mp6g12500
chr6,13729514,13735655,Mp6g12510
chr6,13735043,13738605,Mp6g12520
chr6,13739784,13742174,Mp6g12530
chr6,13742707,13747502,Mp6g12540
chr6,13748480,13751656,Mp6g12550
chr6,13753602,13760277,Mp6g12560
chr6,13760438,13762845,Mp6g12570
chr6,13763222,13769159,Mp6g12580
chr6,13768822,13769212,Mp6g12590
chr6,13771255,13773972,Mp6g12600
chr6,13774353,13776679,Mp6g12610
chr6,13806498,13814656,Mp6g12620
chr6,13817588,13823546,Mp6g12630
chr6,13836239,13838052,Mp6g12640
chr6,13843075,13864671,Mp6g12650
chr6,13865019,13870985,Mp6g12660
chr6,13873720,13878370,Mp6g12670
chr6,13900177,13900707,Mp6g12700
chr6,13903050,13909628,Mp6g12710
chr6,13916724,13921360,Mp6g12720
chr6,13924639,13927802,Mp6g12730
chr6,13929842,13931434,Mp6g12740
chr6,13967863,13968402,Mp6g12750
chr6,13993992,13995593,Mp6g12760
chr6,13997521,13997708,Mp6g12775
chr6,13997591,14002404,Mp6g12780
chr6,13999193,13999419,Mp6g12785
chr6,14004430,14004502,Mp6g12788a
chr6,14006131,14007655,Mp6g12790
chr6,14007819,14013019,Mp6g12800
chr6,14013676,14015124,Mp6g12810
chr6,14016397,14019343,Mp6g12820
chr6,14025612,14027149,Mp6g12830
chr6,14031242,14036990,Mp6g12840
chr6,14043570,14051287,Mp6g12850
chr6,14062731,14064916,Mp6g12870
chr6,14064565,14069546,Mp6g12880
chr6,14071607,14079691,Mp6g12890
chr6,14080756,14083433,Mp6g12900
chr6,14085288,14090879,Mp6g12910
chr6,14111625,14118166,Mp6g12920
chr6,14123540,14124156,Mp6g12930
chr6,14126518,14131859,Mp6g12940
chr6,14143865,14154680,Mp6g12950
chr6,14156785,14161478,Mp6g12960
chr6,14173745,14178230,Mp6g12970
chr6,14189858,14191042,Mp6g12980
chr6,14224092,14226812,Mp6g12990
chr6,14233790,14235142,Mp6g13000
chr6,14240496,14242364,Mp6g13010
chr6,14250608,14261145,Mp6g13020
chr6,14288461,14307674,Mp6g13030
chr6,14309350,14313217,Mp6g13040
chr6,14342535,14347150,Mp6g13060
chr6,14371493,14374515,Mp6g13070
chr6,14387459,14389091,Mp6g13080
chr6,14392707,14398266,Mp6g13090
chr6,14400310,14401344,Mp6g13100
chr6,14401586,14405451,Mp6g13110
chr6,14406121,14408802,Mp6g13120
chr6,14416803,14418796,Mp6g13130
chr6,14418081,14425441,Mp6g13140
chr6,14428837,14431195,Mp6g13150
chr6,14439205,14443799,Mp6g13160
chr6,14446762,14449449,Mp6g13180
chr6,14454667,14457205,Mp6g13190
chr6,14466963,14477374,Mp6g13200
chr6,14470077,14470148,Mp6g13205a
chr6,14490048,14493084,Mp6g13210
chr6,14506934,14507530,Mp6g13220
chr6,14515144,14518671,Mp6g13230
chr6,14519289,14524592,Mp6g13240
chr6,14535015,14540612,Mp6g13250
chr6,14541918,14545015,Mp6g13260
chr6,14545898,14547116,Mp6g13270
chr6,14547458,14553286,Mp6g13280
chr6,14563704,14564660,Mp6g13290
chr6,14568989,14573444,Mp6g13300
chr6,14585761,14588081,Mp6g13310
chr6,14591658,14597207,Mp6g13320
