pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
Europe	Japan	chr6	12360001	12380000	0.0670049437871732	390
Europe	Japan	chr6	12380001	12400000	0.0966430628848549	319
Europe	Japan	chr6	12400001	12420000	0.0620478742394026	419
Europe	Japan	chr6	12420001	12440000	0.1796781084636319	607
Europe	Japan	chr6	12440001	12460000	0.0691591447925958	702
Europe	Japan	chr6	12460001	12480000	0.0138422300047755	563
Europe	Japan	chr6	12480001	12500000	0.0401169421967257	771
Europe	Japan	chr6	12500001	12520000	0.0541225347316936	1043
Europe	Japan	chr6	12520001	12540000	0.006917296900871	895
Europe	Japan	chr6	12540001	12560000	0.05634634943752	419
Europe	Japan	chr6	12560001	12580000	0.0711720850946752	448
Europe	Japan	chr6	12580001	12600000	0.0461207045280702	379
Europe	Japan	chr6	12600001	12620000	0.0031510401403814	584
Europe	Japan	chr6	12620001	12640000	8.977461944869252e-05	581
Europe	Japan	chr6	12640001	12660000	0.0265704744929512	178
Europe	Japan	chr6	12660001	12680000	0.0020240310824727	255
Europe	Japan	chr6	12680001	12700000	-0.0237020930641512	419
Europe	Japan	chr6	12700001	12720000	-0.0155830127798862	437
Europe	Japan	chr6	12720001	12740000	-0.0081098845915139	207
Europe	Japan	chr6	12740001	12760000	-0.0007774673348826	401
Europe	Japan	chr6	12760001	12780000	0.0267058662814789	320
Europe	Japan	chr6	12780001	12800000	-0.0114364352256437	263
Europe	Japan	chr6	12800001	12820000	-0.0303708558749444	148
Europe	Japan	chr6	12820001	12840000	-0.016936924124989	426
Europe	Japan	chr6	12840001	12860000	-0.0159050976639233	319
Europe	Japan	chr6	12860001	12880000	0.0277497148657116	440
Europe	Japan	chr6	12880001	12900000	0.03860653452185	382
Europe	Japan	chr6	12900001	12920000	-0.0141547582420127	518
Europe	Japan	chr6	12920001	12940000	0.0309089535933165	395
Europe	Japan	chr6	12940001	12960000	0.0096647065390375	175
Europe	Japan	chr6	12960001	12980000	0.0203208421532219	509
Europe	Japan	chr6	12980001	13000000	0.0412944525731347	361
Europe	Japan	chr6	13000001	13020000	0.0112383918966191	171
Europe	Japan	chr6	13020001	13040000	0.014168354396143	104
Europe	Japan	chr6	13040001	13060000	0.0508685891882966	319
Europe	Japan	chr6	13060001	13080000	0.0254760596313926	443
Europe	Japan	chr6	13080001	13100000	0.0460550144311649	995
Europe	Japan	chr6	13100001	13120000	0.0385430629710883	1073
Europe	Japan	chr6	13120001	13140000	-0.003192190051428	565
Europe	Japan	chr6	13140001	13160000	0.0651953268148306	794
Europe	Japan	chr6	13160001	13180000	0.0120354017122225	825
Europe	Japan	chr6	13180001	13200000	0.0497074171548716	821
Europe	Japan	chr6	13200001	13220000	0.0225113002548889	892
Europe	Japan	chr6	13220001	13240000	0.0821687994480263	437
Europe	Japan	chr6	13240001	13260000	0.132183597541344	811
Europe	Japan	chr6	13260001	13280000	0.1279179437616087	737
Europe	Japan	chr6	13280001	13300000	0.2415791728825757	272
Europe	Japan	chr6	13300001	13320000	0.1594555491878682	587
Europe	Japan	chr6	13320001	13340000	0.248165818015879	550
Europe	Japan	chr6	13340001	13360000	0.1963146813835598	1109
Europe	Japan	chr6	13360001	13380000	0.088986460011962	632
Europe	Japan	chr6	13380001	13400000	0.0161797056829344	624
Europe	Japan	chr6	13400001	13420000	0.0345900270335458	927
Europe	Japan	chr6	13420001	13440000	0.0810683306397737	801
Europe	Japan	chr6	13440001	13460000	0.1137673677843281	464
Europe	Japan	chr6	13460001	13480000	0.0349403983666598	525
Europe	Japan	chr6	13480001	13500000	0.0322150329091943	750
Europe	Japan	chr6	13500001	13520000	0.0268296015839959	966
Europe	Japan	chr6	13520001	13540000	0.0117658153594041	1098
Europe	Japan	chr6	13540001	13560000	0.0380487751733898	437
Europe	Japan	chr6	13560001	13580000	0.1149719670972291	471
Europe	Japan	chr6	13580001	13600000	0.0503066501472943	223
Europe	Japan	chr6	13600001	13620000	0.0091525882001241	430
Europe	Japan	chr6	13620001	13640000	0.0021477652816523	612
Europe	Japan	chr6	13640001	13660000	0.01395683355335	338
Europe	Japan	chr6	13660001	13680000	0.0024064208487868	659
Europe	Japan	chr6	13680001	13700000	-0.0045642419642503	444
Europe	Japan	chr6	13700001	13720000	0.0611556826041284	235
Europe	Japan	chr6	13720001	13740000	0.1672245275961419	338
Europe	Japan	chr6	13740001	13760000	0.1676710556742638	268
Europe	Japan	chr6	13760001	13780000	0.1933719590612138	293
Europe	Japan	chr6	13780001	13800000	0.2632189127089986	1084
Europe	Japan	chr6	13800001	13820000	0.2644153918155238	517
Europe	Japan	chr6	13820001	13840000	0.2539059467219881	219
Europe	Japan	chr6	13840001	13860000	0.2635295487523387	216
Europe	Japan	chr6	13860001	13880000	0.1750584624512755	328
Europe	Japan	chr6	13880001	13900000	0.0870204614984158	508
Europe	Japan	chr6	13900001	13920000	0.1145894645203687	437
Europe	Japan	chr6	13920001	13940000	0.0179673984983133	645
Europe	Japan	chr6	13940001	13960000	0.0146625777378825	610
Europe	Japan	chr6	13960001	13980000	0.0587592820105935	664
Europe	Japan	chr6	13980001	14000000	0.0526505278541761	612
Europe	Japan	chr6	14000001	14020000	0.0792715031192789	653
Europe	Japan	chr6	14020001	14040000	0.105278091140655	1187
Europe	Japan	chr6	14040001	14060000	0.2042290610468097	714
Europe	Japan	chr6	14060001	14080000	0.1276293700004497	291
Europe	Japan	chr6	14080001	14100000	0.0613654902371533	668
Europe	Japan	chr6	14100001	14120000	0.0372920829700976	1003
Europe	Japan	chr6	14120001	14140000	0.1036953360606525	787
Europe	Japan	chr6	14140001	14160000	0.0924789640830714	372
Europe	Japan	chr6	14160001	14180000	0.0831291597404258	742
Europe	Japan	chr6	14180001	14200000	0.0252403208863648	624
Europe	Japan	chr6	14200001	14220000	0.0364429868382806	645
Europe	Japan	chr6	14220001	14240000	0.0916205948597845	533
Europe	Japan	chr6	14240001	14260000	0.1272645510547648	294
Europe	Japan	chr6	14260001	14280000	-0.0171372677801521	546
Europe	Japan	chr6	14280001	14300000	-0.0095811777138088	346
Europe	Japan	chr6	14300001	14320000	0.0448487892699974	213
Europe	Japan	chr6	14320001	14340000	0.0470225434617907	316
Europe	Japan	chr6	14340001	14360000	0.1164208990333356	417
Europe	Japan	chr6	14360001	14380000	0.1083878894290039	685
Europe	Japan	chr6	14380001	14400000	0.2031069557324714	807
Europe	Japan	chr6	14400001	14420000	0.0677532505994005	416
Europe	Japan	chr6	14420001	14440000	0.0746554627500703	675
Europe	Japan	chr6	14440001	14460000	0.0245771068733746	907
Europe	Japan	chr6	14460001	14480000	-0.0074501181658297	748
Europe	Japan	chr6	14480001	14500000	0.1045986276760256	452
Europe	Japan	chr6	14500001	14520000	0.1473747689848445	972
Europe	Japan	chr6	14520001	14540000	0.0770698104474739	538
Europe	Japan	chr6	14540001	14560000	0.135061514405443	467
Europe	Japan	chr6	14560001	14580000	0.1155513310080181	716
Europe	Japan	chr6	14580001	14600000	0.1572099975592397	463
Europe	Japan	chr6	14600001	14620000	0.1397281909368475	641
Europe	Japan	chr6	14620001	14640000	0.0989952445591601	819
Europe	Japan	chr6	14640001	14660000	0.0514971270375539	906
Europe	Japan	chr6	14660001	14680000	0.1968087770566381	397
Europe	Japan	chr6	14680001	14700000	0.1795817190722138	322
Europe	Japan	chr6	14700001	14720000	0.0447901174602616	401
Europe	Japan	chr6	14720001	14740000	0.0151092245603949	734
Europe	Japan	chr6	14740001	14760000	0.067316084427814	331
Europe	Japan	chr6	14760001	14780000	0.0282027028269061	285
Europe	Japan	chr6	14780001	14800000	0.0568496073191436	412
Europe	Japan	chr6	14800001	14820000	-0.0088421261160309	304
Europe	Japan	chr6	14820001	14840000	0.160598641478204	486
Europe	Japan	chr6	14840001	14860000	0.0494618549673535	273
Europe	Japan	chr6	14860001	14880000	0.081744705517089	392
Europe	Japan	chr6	14880001	14900000	0.0360716873835764	417
Europe	Japan	chr6	14900001	14920000	0.0292844683301344	525
Europe	Japan	chr6	14920001	14940000	0.0580811150010683	1035
Europe	Japan	chr6	14940001	14960000	0.0289856763852796	813
Europe	Japan	chr6	14960001	14980000	0.0873772004354367	797
Europe	Japan	chr6	14980001	15000000	0.1069037616929797	607
Europe	Japan	chr6	15000001	15020000	0.0588667264218103	686
Europe	Japan	chr6	15020001	15040000	0.0711350765136926	450
Europe	Japan	chr6	15040001	15060000	0.0506640675053712	755
Europe	Japan	chr6	15060001	15080000	0.0326774503394354	485
Europe	Japan	chr6	15080001	15100000	0.1032276793976704	628
Europe	Japan	chr6	15100001	15120000	0.1027791509124325	543
Europe	Japan	chr6	15120001	15140000	0.1678778210296481	655
Europe	Japan	chr6	15140001	15160000	0.1260589770150647	364
Europe	Japan	chr6	15160001	15180000	0.1150793297200486	312
Europe	Japan	chr6	15180001	15200000	0.1276359769837552	836
Europe	Japan	chr6	15200001	15220000	0.0861953629413186	942
Europe	Japan	chr6	15220001	15240000	0.2026450487563847	432
Europe	Japan	chr6	15240001	15260000	0.1709082948606487	546
Europe	Japan	chr6	15260001	15280000	0.1485940679006911	662
Europe	Japan	chr6	15280001	15300000	0.0925515268336939	643
Europe	Japan	chr6	15300001	15320000	0.2602875233631249	635
Europe	Japan	chr6	15320001	15340000	0.2482784966503989	514
Europe	Japan	chr6	15340001	15360000	0.2327371759152221	651
Europe	Japan	chr6	15360001	15380000	0.304659660421792	433
Europe	Japan	chr6	15380001	15400000	0.3617008347848922	462
Europe	Japan	chr6	15400001	15420000	0.4713128870967206	474
Europe	Japan	chr6	15420001	15440000	0.4098176144615021	411
Europe	Japan	chr6	15440001	15460000	0.4914936933254643	1238
Europe	Japan	chr6	15460001	15480000	0.2559469157697993	1281
Europe	Japan	chr6	15480001	15500000	0.2709014024321247	464
Europe	Japan	chr6	15500001	15520000	0.2346495837077164	417
Europe	Japan	chr6	15520001	15540000	0.1208285591198162	421
Europe	Japan	chr6	15540001	15560000	0.1758897403276602	915
Europe	Japan	chr6	15560001	15580000	0.1204253631105127	826
Europe	Japan	chr6	15580001	15600000	0.1651908612740337	362
Europe	Japan	chr6	15600001	15620000	0.2296483848132544	513
Europe	Japan	chr6	15620001	15640000	0.0997068946347974	317
Europe	Japan	chr6	15640001	15660000	0.2208350846332188	308
Europe	Japan	chr6	15660001	15680000	0.1367300700821465	534
Europe	Japan	chr6	15680001	15700000	0.2609615541903706	259
Europe	Japan	chr6	15700001	15720000	0.2405912407135473	498
Europe	Japan	chr6	15720001	15740000	0.2755771405822098	619
Europe	Japan	chr6	15740001	15760000	0.3784293309150292	963
Europe	Japan	chr6	15760001	15780000	0.353210905495911	456
Europe	Japan	chr6	15780001	15800000	0.2468740515554828	1424
Europe	Japan	chr6	15800001	15820000	0.214085225440609	1271
Europe	Japan	chr6	15820001	15840000	0.2713739048181557	1008
Europe	Japan	chr6	15840001	15860000	0.2843379915437092	491
Europe	Japan	chr6	15860001	15880000	0.5452788505837358	98
Europe	Japan	chr6	15880001	15900000	0.4781359767039593	311
Europe	Japan	chr6	15900001	15920000	0.1678507709003854	562
Europe	Japan	chr6	15920001	15940000	0.1785362076423452	625
Europe	Japan	chr6	15940001	15960000	0.1712637642355527	1014
Europe	Japan	chr6	15960001	15980000	0.3100319616674811	449
Europe	Japan	chr6	15980001	16000000	0.3803422657025216	280
Europe	Japan	chr6	16000001	16020000	0.3941378216213871	1119
Europe	Japan	chr6	16020001	16040000	0.288940135709793	411
Europe	Japan	chr6	16040001	16060000	0.2319897970151171	725
Europe	Japan	chr6	16060001	16080000	0.2168062590537367	606
Europe	Japan	chr6	16080001	16100000	0.2863611615960925	419
Europe	Japan	chr6	16100001	16120000	0.1402541144234045	380
Europe	Japan	chr6	16120001	16140000	0.1087433979704595	487
Europe	Japan	chr6	16140001	16160000	0.3257466564064539	493
Europe	Japan	chr6	16160001	16180000	0.339249609341482	686
Europe	Japan	chr6	16180001	16200000	0.0569784051212625	296
Europe	Japan	chr6	16200001	16220000	0.1136487266228153	443
Europe	Japan	chr6	16220001	16240000	0.0822775015407307	171
Europe	Japan	chr6	16240001	16260000	0.0397731752846505	374
Europe	Japan	chr6	16260001	16280000	0.1025165116681188	526
Europe	Japan	chr6	16280001	16300000	0.2008791053405055	737
Europe	Japan	chr6	16300001	16320000	0.0592650173814175	230
Europe	Japan	chr6	16320001	16340000	0.0810068305688866	206
Europe	Japan	chr6	16340001	16360000	0.0803433216818848	406
Europe	Japan	chr6	16360001	16380000	0.1973848647350564	603
Europe	Japan	chr6	16380001	16400000	0.3013038635966811	482
Europe	Japan	chr6	16400001	16420000	0.0802024549423262	576
Europe	Japan	chr6	16420001	16440000	0.0653612632904947	344
Europe	Japan	chr6	16440001	16460000	0.1871612831449279	487
Europe	Japan	chr6	16460001	16480000	0.0871703019775448	596
Europe	Japan	chr6	16480001	16500000	0.1154851314394467	469
Europe	Japan	chr6	16500001	16520000	0.0779118765153555	542
Europe	Japan	chr6	16520001	16540000	0.0280673910196252	377
Europe	Japan	chr6	16540001	16560000	0.1548411615508334	504
Europe	Japan	chr6	16560001	16580000	0.1934799836116563	583
Europe	Japan	chr6	16580001	16600000	0.3445290984403718	320
Europe	Japan	chr6	16600001	16620000	0.3492403040993923	567
Europe	Japan	chr6	16620001	16640000	0.1272486653514251	388
Europe	Japan	chr6	16640001	16660000	0.0864248466497903	316
Europe	Japan	chr6	16660001	16680000	0.1540431342475826	670
Europe	Japan	chr6	16680001	16700000	0.4050888139460711	925
Europe	Japan	chr6	16700001	16720000	0.2890063496873968	262
Europe	Japan	chr6	16720001	16740000	0.265827018578327	566
Europe	Japan	chr6	16740001	16760000	0.3131662311922473	779
Europe	Japan	chr6	16760001	16780000	0.1555035771412688	620
Europe	Japan	chr6	16780001	16800000	0.1994058897148011	1018
Europe	Japan	chr6	16800001	16820000	0.2646121845071262	374
Europe	Japan	chr6	16820001	16840000	0.2714329705424056	517
Europe	Japan	chr6	16840001	16860000	0.5385816192658783	972
Europe	Japan	chr6	16860001	16880000	0.2608949794204711	331
Europe	Japan	chr6	16880001	16900000	0.0834142238943818	512
Europe	Japan	chr6	16900001	16920000	0.1023971840042377	658
Europe	Japan	chr6	16920001	16940000	0.2827231782381844	627
Europe	Japan	chr6	16940001	16960000	0.2938823023602745	764
Europe	Japan	chr6	16960001	16980000	0.3226887149830339	1158
Europe	Japan	chr6	16980001	17000000	0.2365517933811902	627
Europe	Japan	chr6	17000001	17020000	0.2132359927128691	367
Europe	Japan	chr6	17020001	17040000	0.1382129728465271	284
Europe	Japan	chr6	17040001	17060000	0.2986061939075402	326
Europe	Japan	chr6	17060001	17080000	0.114436868741575	845
Europe	Japan	chr6	17080001	17100000	0.1212624838997799	623
Europe	Japan	chr6	17100001	17120000	0.2875629994770067	845
Europe	Japan	chr6	17120001	17140000	0.4174843872904783	511
Europe	Japan	chr6	17140001	17160000	0.4566525048808566	963
Europe	Japan	chr6	17160001	17180000	0.4018476114987565	529
Europe	Japan	chr6	17180001	17200000	0.1875771687334589	732
Europe	Japan	chr6	17200001	17220000	0.1576863736778664	1110
Europe	Japan	chr6	17220001	17240000	0.1714137470853432	490
Europe	Japan	chr6	17240001	17260000	0.1133400586203614	579
Europe	Japan	chr6	17260001	17280000	0.1330762467211589	501
Europe	Japan	chr6	17280001	17300000	0.184572866473793	449
Europe	Japan	chr6	17300001	17320000	0.1837120042906467	451
Europe	Japan	chr6	17320001	17340000	0.1115257349804535	437
Europe	Japan	chr6	17340001	17360000	0.0843775465142144	631
Europe	Japan	chr6	17360001	17380000	0.1937147038454322	479
Europe	Japan	chr6	17380001	17400000	0.0400958185888918	579
Europe	Japan	chr6	17400001	17420000	0.1457784759654043	1274
Europe	Japan	chr6	17420001	17440000	0.1441879305339257	568
Europe	Japan	chr6	17440001	17460000	0.2036415545281261	451
Europe	Japan	chr6	17460001	17480000	0.1813835165288469	355
Europe	Japan	chr6	17480001	17500000	0.2686058129820216	660
Europe	Japan	chr6	17500001	17520000	0.1074340940382101	320
Europe	Japan	chr6	17520001	17540000	0.1631052375285153	384
Europe	Japan	chr6	17540001	17560000	0.1206271548485659	1148
Europe	Japan	chr6	17560001	17580000	0.1177348968765994	1464
Europe	Japan	chr6	17580001	17600000	0.1399065151501764	690
Europe	Japan	chr6	17600001	17620000	0.1543594650269245	539
Europe	Japan	chr6	17620001	17640000	0.0906522610216019	560
Europe	Japan	chr6	17640001	17660000	0.1365656697028808	789
Europe	Japan	chr6	17660001	17680000	0.1990082732975282	617
Europe	Japan	chr6	17680001	17700000	0.1914983239508701	279
Europe	Japan	chr6	17700001	17720000	0.1005586072748539	555
Europe	Japan	chr6	17720001	17740000	0.1772695897041008	552
Europe	Japan	chr6	17740001	17760000	0.2580265156465237	264
Europe	Japan	chr6	17760001	17780000	0.1691503234751631	220
Europe	Japan	chr6	17780001	17800000	0.1704097729873492	185
Europe	Japan	chr6	17800001	17820000	0.0207304986843221	85
Europe	Japan	chr6	17820001	17840000	0.0332966924223048	255
Europe	Japan	chr6	17840001	17860000	0.0734919583726731	330
Europe	Japan	chr6	17860001	17880000	0.1478904465304698	314
Europe	Japan	chr6	17880001	17900000	0.2254037910182542	192
Europe	Japan	chr6	17900001	17920000	0.1085151625151693	213
Europe	Japan	chr6	17920001	17940000	0.0873595249920628	687
Europe	Japan	chr6	17940001	17960000	0.1270804082049604	420
Europe	Japan	chr6	17960001	17980000	0.1371677649511889	535
Europe	Japan	chr6	17980001	18000000	0.2321749406549602	310
Europe	Japan	chr6	18000001	18020000	0.1507864327100695	486
Europe	Japan	chr6	18020001	18040000	0.1600374558907397	530
Europe	Japan	chr6	18040001	18060000	0.2518010705909181	218
Europe	Japan	chr6	18060001	18080000	0.3049107759252678	522
Europe	Japan	chr6	18080001	18100000	0.1643331013210669	372
Europe	Japan	chr6	18100001	18120000	0.0437039639993023	426
Europe	Japan	chr6	18120001	18140000	0.2424982237576967	680
Europe	Japan	chr6	18140001	18160000	0.3243907050415804	339
Europe	Japan	chr6	18160001	18180000	0.3084340905993519	133
Europe	Japan	chr6	18180001	18200000	0.5705349767904943	202
Europe	Japan	chr6	18200001	18220000	0.4008812611794277	255
Europe	Japan	chr6	18220001	18240000	0.3996341969426397	517
Europe	Japan	chr6	18240001	18260000	0.0939827131988237	263
Europe	Japan	chr6	18260001	18280000	0.1734394831953973	154
Europe	Japan	chr6	18280001	18300000	0.2078365587191835	143
Europe	Japan	chr6	18300001	18320000	0.1607590648227079	237
Europe	Japan	chr6	18320001	18340000	0.0368703305763729	176
Europe	Japan	chr6	18340001	18360000	0.0846270937696558	212
Europe	Japan	chr6	18360001	18380000	0.2031938628737231	454
Europe	Japan	chr6	18380001	18400000	0.1850130350358638	107
Europe	Japan	chr6	18400001	18420000	0.3183191428566113	140
Europe	Japan	chr6	18420001	18440000	0.3190300111462593	297
Europe	Japan	chr6	18440001	18460000	0.0627388331497069	471
Europe	Japan	chr6	18460001	18480000	0.0630140127727341	276
Europe	Japan	chr6	18480001	18500000	0.1873873469587838	171
Europe	Japan	chr6	18500001	18520000	0.4966052114876787	230
Europe	Japan	chr6	18520001	18540000	0.4370202897170451	175
Europe	Japan	chr6	18540001	18560000	0.4094237002899017	565
Europe	Japan	chr6	18560001	18580000	0.2552915474833821	636
Europe	Japan	chr6	18580001	18600000	0.2158588999619269	319
Europe	Japan	chr6	18600001	18620000	0.1692135266821986	280
Europe	Japan	chr6	18620001	18640000	0.1674946510837685	814
Europe	Japan	chr6	18640001	18660000	0.2684255671829641	408
Europe	Japan	chr6	18660001	18680000	0.1905387480379658	1013
Europe	Japan	chr6	18680001	18700000	0.0831480453500509	360
Europe	Japan	chr6	18700001	18720000	0.0385985088882641	672
Europe	Japan	chr6	18720001	18740000	0.037673859540816	393
Europe	Japan	chr6	18740001	18760000	0.0777305762956961	657
Europe	Japan	chr6	18760001	18780000	0.0712368728748311	616
Europe	Japan	chr6	18780001	18800000	0.0178403102571712	404
Europe	Japan	chr6	18800001	18820000	0.0683649591671113	757
Europe	Japan	chr6	18820001	18840000	0.097549698711198	501
Europe	Japan	chr6	18840001	18860000	0.0929821700167483	661
Europe	Japan	chr6	18860001	18880000	0.1597734233775042	664
Europe	Japan	chr6	18880001	18900000	0.1643123953155633	402
Europe	Japan	chr6	18900001	18920000	0.1410849883776456	305
Europe	Japan	chr6	18920001	18940000	0.1345645633617992	1122
Europe	Japan	chr6	18940001	18960000	0.1278763151784735	570
Europe	Japan	chr6	18960001	18980000	0.2526999381783807	186
Europe	Japan	chr6	18980001	19000000	0.1035282697397387	561
Europe	Japan	chr6	19000001	19020000	0.0475992163277645	867
Europe	Japan	chr6	19020001	19040000	0.0503765213543015	600
Europe	Japan	chr6	19040001	19060000	0.0650859180178083	369
Europe	Japan	chr6	19060001	19080000	0.0201714919191497	36
Europe	Japan	chr6	19080001	19100000	0.098819884704676	489
Europe	Japan	chr6	19100001	19120000	0.0202848855915609	495
Europe	Japan	chr6	19120001	19140000	0.032379878740167	925
Europe	Japan	chr6	19140001	19160000	0.0705633013908354	601
Europe	Japan	chr6	19160001	19180000	0.0116640287396311	150
Europe	Japan	chr6	19180001	19200000	0.0675062376961221	71
Europe	Japan	chr6	19200001	19220000	0.0565097063476793	342
Europe	Japan	chr6	19220001	19240000	0.0488005323834399	647
Europe	Japan	chr6	19240001	19260000	0.0324814064845042	635
Europe	Japan	chr6	19260001	19280000	0.0557053794018604	441
Europe	Japan	chr6	19280001	19300000	0.060912338642109	964
Europe	Japan	chr6	19300001	19320000	0.0857478329716097	410
Europe	Japan	chr6	19320001	19340000	0.1827426355850046	243
Europe	Japan	chr6	19340001	19360000	0.1488530774247262	355
Europe	Japan	chr6	19360001	19380000	0.0697940802325562	511
Europe	Japan	chr6	19380001	19400000	0.2770372738003759	300
Europe	Japan	chr6	19400001	19420000	0.2381760883761809	358
Europe	Japan	chr6	19420001	19440000	0.2816314430100438	510
Europe	Japan	chr6	19440001	19460000	0.4976739453109757	314
Europe	Japan	chr6	19460001	19480000	0.3380357412826226	353
Europe	Japan	chr6	19480001	19500000	0.3111758017452771	214
Europe	Japan	chr6	19500001	19520000	0.149096525655867	397
Europe	Japan	chr6	19520001	19540000	0.2085064523271446	345
Europe	Japan	chr6	19540001	19560000	0.2569612053862074	375
Europe	Japan	chr6	19560001	19580000	0.2608615046479552	497
Europe	Japan	chr6	19580001	19600000	0.3184100399471697	321
Europe	Japan	chr6	19600001	19620000	0.3376210175950737	416
Europe	Japan	chr6	19620001	19640000	0.2828314264877202	206
Europe	Japan	chr6	19640001	19660000	0.2364637912722665	228
Europe	Japan	chr6	19660001	19680000	0.3388464333969503	119
Europe	Japan	chr6	19680001	19700000	0.2275041665655966	122
Europe	Japan	chr6	19700001	19720000	0.2432439294020068	160
Europe	Japan	chr6	19720001	19740000	0.3447155235432928	282
Europe	Japan	chr6	19740001	19760000	0.3294494636180268	242
Europe	Japan	chr6	19760001	19780000	0.2377862147571951	131
Europe	Japan	chr6	19780001	19800000	0.2550374523480208	156
Europe	Japan	chr6	19800001	19820000	0.1414750701777836	124
Europe	Japan	chr6	19820001	19840000	0.2001043495550481	450
Europe	Japan	chr6	19840001	19860000	0.2726879902714049	471
Europe	Japan	chr6	19860001	19880000	0.2658860479124098	397
Europe	Japan	chr6	19880001	19900000	0.3839804978724757	163
Europe	Japan	chr6	19900001	19920000	0.3396463784724526	258
Europe	Japan	chr6	19920001	19940000	0.3072132151386972	314
Europe	Japan	chr6	19940001	19960000	0.2307912957999511	208
Europe	Japan	chr6	19960001	19980000	0.1481250953726453	457
Europe	Japan	chr6	19980001	20000000	0.0651474004474311	679
Europe	Japan	chr6	20000001	20020000	0.0849537460225735	442
Europe	Japan	chr6	20020001	20040000	0.1216648853760458	473
Europe	Japan	chr6	20040001	20060000	0.1934975375033942	404
Europe	Japan	chr6	20060001	20080000	0.2828561162892944	592
Europe	Japan	chr6	20080001	20100000	0.1625262682360954	667
Europe	Japan	chr6	20100001	20120000	0.2197543917851227	365
Europe	Japan	chr6	20120001	20140000	0.1511567984479367	121
Europe	Japan	chr6	20140001	20160000	0.2179059744223319	421
Europe	Japan	chr6	20160001	20180000	0.2204106215145408	551
Europe	Japan	chr6	20180001	20200000	0.1737882798014113	408
Europe	Japan	chr6	20200001	20220000	0.187370172168504	379
Europe	Japan	chr6	20220001	20240000	0.2357348045837836	242
Europe	Japan	chr6	20240001	20260000	0.180775764348625	80
Europe	Japan	chr6	20260001	20280000	0.0956764540924498	136
Europe	Japan	chr6	20280001	20300000	0.1139704412649207	696
Europe	Japan	chr6	20300001	20320000	0.0869792189400636	295
Europe	Japan	chr6	20320001	20340000	0.0524883090789729	256
Europe	Japan	chr6	20340001	20360000	0.0584078904483814	239
Europe	Japan	chr6	20360001	20380000	0.0795309385720572	195
Europe	Japan	chr6	20380001	20400000	0.2139439414396765	404
Europe	Japan	chr6	20400001	20420000	0.0138761208952682	227
Europe	Japan	chr6	20420001	20440000	0.0735071549857435	323
Europe	Japan	chr6	20440001	20460000	0.0376966572474478	384
Europe	Japan	chr6	20460001	20480000	0.0673209418551681	146
Europe	Japan	chr6	20480001	20500000	0.0611511457515488	292
Europe	Japan	chr6	20500001	20520000	0.1374005546258744	376
Europe	Japan	chr6	20520001	20540000	0.0894854578106781	187
Europe	Japan	chr6	20540001	20560000	0.0771861535890299	305
Europe	Japan	chr6	20560001	20580000	0.0611504911297437	309
Europe	Japan	chr6	20580001	20600000	0.0686236773568136	162
Europe	Japan	chr6	20600001	20620000	0.0755028383383894	142
Europe	Japan	chr6	20620001	20640000	0.143076087731586	132
Europe	Japan	chr6	20640001	20660000	0.1437634658164567	382
Europe	Japan	chr6	20660001	20680000	0.3084310345020229	336
Europe	Japan	chr6	20680001	20700000	0.2605218448779453	266
Europe	Japan	chr6	20700001	20720000	0.3395796096474507	247
Europe	Japan	chr6	20720001	20740000	0.1938617205345877	240
Europe	Japan	chr6	20740001	20760000	0.1773696143343264	223
Europe	Japan	chr6	20760001	20780000	0.3322344902763075	310
Europe	Japan	chr6	20780001	20800000	0.2248412863814652	175
Europe	Japan	chr6	20800001	20820000	0.2845967281172182	190
Europe	Japan	chr6	20820001	20840000	0.259950470411695	300
Europe	Japan	chr6	20840001	20860000	0.2807835397738134	258
Europe	Japan	chr6	20860001	20880000	0.1544374860142559	404
Europe	Japan	chr6	20880001	20900000	0.1983716534822665	551
Europe	Japan	chr6	20900001	20920000	0.2195903039844601	637
Europe	Japan	chr6	20920001	20940000	0.1653645762140281	419
Europe	Japan	chr6	20940001	20960000	0.1637145454860002	789
Europe	Japan	chr6	20960001	20980000	0.2654151597051946	518
Europe	Japan	chr6	20980001	21000000	0.2560191641047177	326
Europe	Japan	chr6	21000001	21020000	0.2094373754109428	556
Europe	Japan	chr6	21020001	21040000	0.2432926043311551	1048
Europe	Japan	chr6	21040001	21060000	0.1683917441866476	493
Europe	Japan	chr6	21060001	21080000	0.1217749129176276	356
Europe	Japan	chr6	21080001	21100000	0.1566027783537923	505
Europe	Japan	chr6	21100001	21120000	0.1479544128602482	391
Europe	Japan	chr6	21120001	21140000	0.0839267779627926	603
Europe	Japan	chr6	21140001	21160000	0.1353369204439992	779
Europe	Japan	chr6	21160001	21180000	0.2090236219453052	448
Europe	Japan	chr6	21180001	21200000	0.1190135460846131	341
Europe	Japan	chr6	21200001	21220000	0.0313091592859561	301
Europe	Japan	chr6	21220001	21240000	0.1566400303065492	552
Europe	Japan	chr6	21240001	21260000	0.1286969263273153	955
Europe	Japan	chr6	21260001	21280000	0.15880957922462	611
Europe	Japan	chr6	21280001	21300000	0.0705076015516789	255
Europe	Japan	chr6	21300001	21320000	0.0078182347784412	207
Europe	Japan	chr6	21320001	21340000	0.0608340829411426	221
Europe	Japan	chr6	21340001	21360000	0.0924100332630587	296
